clean_content,score,appId,sentiment,polarity,appName,string_len,word_count
talk pretti solid game tri open ticket check tri fix game devic flat give horribl speak patch honest everi game ever usual work afterward gon na happen forget also free game,4,com.mobile.legends,2,positive,mlbb,173,31
game wont start sinc support didnt help game first load screen game load almost noth error game good abl play,4,com.mobile.legends,2,positive,mlbb,109,20
game play smooth problem sometim sound rank match els smooth like forc close proceed game buy new still want play,4,com.mobile.legends,2,positive,mlbb,113,20
graphic great well well balanc one problem lot peopl play game capac high capac zero could longer start game need reinstal game play suggest capac phone less stop automat also avoid game caus ban account,4,com.mobile.legends,2,positive,mlbb,203,35
good game need like exampl yin whatev name abil everi hero even get close without get instant along match fair need fix sometim get pair higher even though level lower annoy,4,com.mobile.legends,2,positive,mlbb,173,31
game especi classic rank annoy alway mean alway pleas fix bug game fun amaz special lag anoth one want game extra need storag full reach limit,4,com.mobile.legends,2,positive,mlbb,142,26
love game sinc make excit think possibl develop manag whatev call could lessen lag experi lessen net requir would enjoy,4,com.mobile.legends,2,positive,mlbb,119,20
good strong connect free space edit put paus button caus know soon anyway also match make caus sometim least enemi level emblem masteri troll sometim done sorri bad,4,com.mobile.legends,2,positive,mlbb,164,28
great lot amaz thing annoy lag condit good fast still lag fix issu,4,com.mobile.legends,2,positive,mlbb,66,13
give littl hard sometim get pair love player ai would awesom weak like yet reason rate,4,com.mobile.legends,2,positive,mlbb,86,16
love stop lag complet game get g space left space issu back back mess credit score otherwis love,4,com.mobile.legends,2,positive,mlbb,96,18
good game class balanc skin system set give differ base grade skin star game gave star,4,com.mobile.legends,2,positive,mlbb,86,16
overal good reason give star whenev want go battl take long load game alway log game game alreadi tri make load long one thing slow load battl alreadi battl let move charact time disappoint,4,com.mobile.legends,2,positive,mlbb,189,34
overal four thing realli teammat system exampl sinc epic new epic togeth fair play hard adjust know support system deal option appeal alway immedi pleas fix,4,com.mobile.legends,2,positive,mlbb,156,26
tire sinc last updat keep get stuck load screen make wors get done everyth like decreas qualiti clear cach reinstal sick hope playabl soon definit star phone anyth pleas fix wan na enjoy,4,com.mobile.legends,2,positive,mlbb,186,33
love graphic smooth uniqu fun play alway funni lot tension excit experi downsid free money appreci everyth expens thing complain,4,com.mobile.legends,2,positive,mlbb,128,20
love yr make need fix black screen realli think open th lag middl game th buy expens know buy cant make free ban caus injector want experi pleas kind answer,4,com.mobile.legends,2,positive,mlbb,156,30
great would like report problem even lag know fix keep go way exampl go gold lane lag wen mid lane start kill even tho overal great fun littl hope fix problem rate yeah recommend know,4,com.mobile.legends,2,positive,mlbb,183,35
extrem know toxic matchmak mechan game like lord turtl solo carri team play well enough game seen pay win game multipl give free advantag game besid way save buy game without spend dime unbalanc anoth problem though,4,com.mobile.legends,2,positive,mlbb,215,37
like game overal play magic chess mode said new littl command complet broken fun game game suppos even foot fun build divers well balanc complet fact give fulli star gold near begin match mention lobbi alway full peopl fix,4,com.mobile.legends,2,positive,mlbb,222,39
rate star mani like even join match mean match play alway go count even restart still go pleas fix bug want enjoy game cant want alway,4,com.mobile.legends,2,positive,mlbb,134,26
spin skill dose much damag top build cool reduct spin also think go cool spin abl spin enemi low health,4,com.mobile.legends,2,positive,mlbb,103,20
game fun problem punish understand peopl leav game lose mayb often leav stuff like start round stuff especi get unrank mani wise awesom game recommend fun time spend tri best play free time,4,com.mobile.legends,2,positive,mlbb,189,33
hey game quit realli good game got suggest could pleas add featur choos player block like featur like liter block chat see also follow thank,4,com.mobile.legends,2,positive,mlbb,140,25
updat issu fix pleas fix game match rank caus hero get game unfreez despit given penalti,4,com.mobile.legends,2,positive,mlbb,88,16
load sometim stuck load screen even good connect tri work perfect fine issu experienc quit alright overal best ever,4,com.mobile.legends,2,positive,mlbb,115,19
take long time get say sens free play game everyth els great one pet peev hate idea much sometim worth downsid amaz game easili one best mobil,4,com.mobile.legends,2,positive,mlbb,142,27
problem graphic phone handl ultra graphic well updat event season remov featur leav recommend graphic ultra use ultra graphic ultra small ultra hope problem fix soon game smooth,4,com.mobile.legends,2,positive,mlbb,177,28
game nonetheless great though graphic bit bright better graphic think graphic exclud abl sinc came game fun yes graphic phone potato trashi lag imagin one though expens gon na cri beauti e oh well,4,com.mobile.legends,2,positive,mlbb,196,34
game get stuck main page magic chess clear cach work pleas fix month week earn aurora daili collect miss updat like get stuck magic chess updat updat factori reset phone still stuck magic chess phone edit work month,4,com.mobile.legends,2,positive,mlbb,215,38
give game star lag realli fault somehow contact network provid smart globe fix give four star hero balanc deduct system game earn lot player special recharg consider season end,4,com.mobile.legends,2,positive,mlbb,176,29
think unfair adjust nana abil becom target could return back adjust could adjust realli appropri nana tri return back thank advanc,4,com.mobile.legends,2,positive,mlbb,130,21
great one issu cach data stop data hope could fix thank,4,com.mobile.legends,2,positive,mlbb,55,11
toxic most good time love new alway broken bit work,4,com.mobile.legends,2,positive,mlbb,51,10
game good cool ping u could turn locat mean specif someon allow locat term u turn ever want turn like profil street,4,com.mobile.legends,2,positive,mlbb,115,22
game actual bad need littl bit improv wild rift arena valor mani role far came abil champion must depend lore connect summon us one,4,com.mobile.legends,2,positive,mlbb,131,24
there mani special go dont know token reward new quick mani cost way get except asid best mobil game henc sever,4,com.mobile.legends,2,positive,mlbb,111,21
sinc see progress yeah nice graphic easi play import fun yeah one thing like give warn curs pleas widen bad word dictionari censorship system like miss old toxic,4,com.mobile.legends,2,positive,mlbb,161,28
game everyth amaz love much goe turret stuck die like cant get match u told say sorri cant u see peopl go sorri u fix immedi thank,4,com.mobile.legends,2,positive,mlbb,130,27
love game money hungri get grab type game order get epic expens coin purchas like almost like version leagu like reason,4,com.mobile.legends,2,positive,mlbb,119,21
although come server connect game nevertheless worth matchmak also one main especi role one support side main hard bring team togeth continu progress system quit use keep,4,com.mobile.legends,2,positive,mlbb,170,27
great game super fun entertain first matchmak littl bit disappoint come alli usual second alli littl bit strict punish lower punish that graphic great anim awesom easi learn everyth far amaz,4,com.mobile.legends,2,positive,mlbb,190,31
great game take much space easi play good graphic one problem paus leav understand abl paus perfect normal fact leav toxic especi shame player send exit game call ambul someon took progress pleas least shame peopl may social anxieti,4,com.mobile.legends,2,positive,mlbb,232,39
game good awesom play enter game sometim enter battl matter mani time tap anoth one connect problem check signal g like light turn green yellow red lose game hope someth pleas work connect optim,4,com.mobile.legends,2,positive,mlbb,194,34
game great way unfair exampl get rang big destroy turret without go turret shoot rang extrem power caus much damag shot ridicul get power overal hero chart,4,com.mobile.legends,2,positive,mlbb,155,27
fun game play realli interest especi put game clint hard use especi sinc low health dislik there alway error fill forum want buy someth annoy,4,com.mobile.legends,2,positive,mlbb,141,25
current found saber match tri around time roger fighter form close combat aurora game anoth issu everi find weak initi team ping ridicul high,4,com.mobile.legends,2,positive,mlbb,141,24
great problem match make click enter way great graphic skin nice,4,com.mobile.legends,2,positive,mlbb,64,11
got one problem game fix bug map smaller set setup map size map automat small next game,4,com.mobile.legends,2,positive,mlbb,87,17
overal fun game quit bit improv hero balanc need work art style also use work,4,com.mobile.legends,2,positive,mlbb,77,15
game sinc rememb masha new love game nice though r quit high experi nice perfect pass time quit toxic experi someon past time fun that downfal good,4,com.mobile.legends,2,positive,mlbb,147,27
love game need fix accid delet start annoy put stuff game give nana second life dint give second life that unfair also want explan issu that thank thank make,4,com.mobile.legends,2,positive,mlbb,157,29
near half year game fun problem match make system sometim put match inexperienc even rank think make get stuff like day play classic wan na play alon even play rank solo without lose caus match make system,4,com.mobile.legends,2,positive,mlbb,205,37
option turn auto updat arcad magic chess conveni rare arcad mode automat even want better turn automat save storag space want even care play,4,com.mobile.legends,2,positive,mlbb,140,24
game much decent graphic easi rememb problem toxic game annoy peopl play game play fun toxic alway trash talk loss hope toxic well,4,com.mobile.legends,2,positive,mlbb,130,23
around matchmak unfair mani go mechan great graphic awesom new content frequent great game terribl communiti tri keep,4,com.mobile.legends,2,positive,mlbb,117,18
experi good brawl matchmak horribl unbalanc time go multipl even get go invis thing seem realli care realli adjust new overpow outsid game great would love game fix,4,com.mobile.legends,2,positive,mlbb,164,28
game match balanc enemi lag game freez frequent connect good poor weapon inappropri pleas fix,4,com.mobile.legends,2,positive,mlbb,93,15
like game fun even lose win game one realli mad realli slow open like open load slow even data network good open fast like want fix obvious go report hope fix load want play fix,4,com.mobile.legends,2,positive,mlbb,177,35
mobil quit good honest realli good fun despit good qualiti realli nice graphic also someth one peopl use see tall enough hide air make visibl pleas notic recommend appreci,4,com.mobile.legends,2,positive,mlbb,171,29
realli realli need fix charact basic attack paus absolut ridicul besid slight charact great game enjoy much matchmak horribl one ever adjust report system terribl worst thing ever seen like even say without block well rant,4,com.mobile.legends,2,positive,mlbb,222,36
pleas fix issu switch game automat restart tri go back match load long signal sister lag issu get back match match end alreadi,4,com.mobile.legends,2,positive,mlbb,126,23
fun mani uniqu comeback hard possibl most intuit newli alway greedi toxic fair matchmak laughabl side uninspir hard target want p w k,4,com.mobile.legends,2,positive,mlbb,133,23
make game expens game howev fact cost bad match negat player perform base team mate like first game seen play get rid annoy featur get star,4,com.mobile.legends,2,positive,mlbb,139,26
alreadi game lot copycat uniqu game easi balanc lot problem game experienc long time get random ping even stabl connect project next stabl around unlik around focus connect thank,4,com.mobile.legends,2,positive,mlbb,178,29
use easili star game constant new best competit game free keep annoy slow game player movement tedious heavili censor game chat make difficult talk alli word also pay win content advertis relentless way ruin great game best mobil game,4,com.mobile.legends,2,positive,mlbb,234,39
realli love game new updat lag even signal strength good pleas fix could best game experi,4,com.mobile.legends,2,positive,mlbb,89,16
think hero rate finish battl fair rate depend hero dead finish battl mani kill assist teammat dead battl mani time hero rate low hero dead import hero rate depend perform kill dead assist perform thank,4,com.mobile.legends,2,positive,mlbb,201,35
long time new latest updat lag especi draft start game see charact sometim move updat pleas fix big problem us,4,com.mobile.legends,2,positive,mlbb,110,20
experi mobil fun enjoy howev adjust lessen storag realli struggl delet galleri still enough,4,com.mobile.legends,2,positive,mlbb,91,14
need fix black screen usual need big storag game right wait forev lag game great,4,com.mobile.legends,2,positive,mlbb,80,15
love game much much toxic understand also love new new pleas say get bad recent probabl ur phone u need storag game open slow storag game lag either ur anoth server like that,4,com.mobile.legends,2,positive,mlbb,174,33
concern game becom wish choos remov opt user could lighter play thank,4,com.mobile.legends,2,positive,mlbb,69,12
hello there someth pink whenev press attack friend told bug yeah pleas help annoy get hope,4,com.mobile.legends,2,positive,mlbb,90,16
good part good freez show u click definit worth give shot,4,com.mobile.legends,2,positive,mlbb,57,11
rank matchmak trash basic new play epic trash well get simpli tattl caus much like good suck blame especi tri ralli team like decent game better,4,com.mobile.legends,2,positive,mlbb,144,26
like game caus game play real human communic give caus game use space phone sometim system match bad rank man left match blame teammat like game among still need improv wait develop,4,com.mobile.legends,2,positive,mlbb,181,32
good gave lot u might choos play also buy pleas fix play lag caus correct grammar,4,com.mobile.legends,2,positive,mlbb,81,16
love game bit unfair caus get bad team loos star caus ad protect team member alway stop star even player best also bad connect get caus would intent get caus bad connect love,4,com.mobile.legends,2,positive,mlbb,174,33
realli like game get littl upset player realli upset report reason help sort stuff new charact chose sudden say report thought would play like new charact,4,com.mobile.legends,2,positive,mlbb,154,26
would give one complaint matchmak alway balanc game super easi super hard rare balanc,4,com.mobile.legends,2,positive,mlbb,85,14
latest updat game high connect case game latest updat cool make game excit,4,com.mobile.legends,2,positive,mlbb,74,13
may new honest beauti especi event generous event chanc especi f p howev issu unfair matchmak classic problem pleas fix game constant despit space even low grate pleas focus well,4,com.mobile.legends,2,positive,mlbb,178,30
love game almost year problem updat event get game got back game load load screen gone black pleas fix bug,4,com.mobile.legends,2,positive,mlbb,106,20
good sometim bann long time leav cant paus game go issu took year realli good warn let play great game,4,com.mobile.legends,2,positive,mlbb,102,20
game satisfi po updat hope fix classic togeth three one playmat got said dont know sudden feedback come one got mean credit score pleas fix,4,com.mobile.legends,2,positive,mlbb,139,25
cool game idiot tho game balanc realli trash buff unfair way game experi honest mind lose enough inferior find game cool honest wors time wait wild rift point,4,com.mobile.legends,2,positive,mlbb,158,28
fun competit game thing take away matchmak good great experi know optim connect though entir golden game,4,com.mobile.legends,2,positive,mlbb,104,17
lag issu still becom problem toler game fast matchmak still face unfair matchmak consist team valid point concern,4,com.mobile.legends,2,positive,mlbb,113,18
recent game get addict know student most reli free skin reward tri say hope give us way get least cheap person think make enjoy game,4,com.mobile.legends,2,positive,mlbb,132,25
late game like freez still lot storag connect still good freez day ago reason first tri ignor time today bad point ruin game experi hope fix play game,4,com.mobile.legends,2,positive,mlbb,150,28
game good problem accident minim open wait reconnect lag issu alway occur game,4,com.mobile.legends,2,positive,mlbb,78,13
actual good sometim often get far differ rank rank lot toxic hope system becom better far drawback sorri wrong thank feedback,4,com.mobile.legends,2,positive,mlbb,125,21
fix open via account thank howev server bit updat would much one would get fix soon thank,4,com.mobile.legends,2,positive,mlbb,89,17
game good lot tackl choos game pick exampl classic brawl also rank mode level higher game experi fun like like low connect good rate hope fix error us still love game forev love,4,com.mobile.legends,2,positive,mlbb,177,33
know import issu never seen anyon els encount walk pattern crook say bush big walk pattern sudden twist found bush henc intend truli mistak,4,com.mobile.legends,2,positive,mlbb,139,24
great game far wreck king skin limit time event skin need revamp thousand diamond us draw wait voic line fix first skill throw wrench thing hand disappear like epic skin well that actual better wreck king opinion voic effect wait revamp thank,4,com.mobile.legends,2,positive,mlbb,242,42
find awesom awesom although event great still cool pleas improv matchmak also lag hero dead ping green back team fight ping red pleas fix pleas separ real improv system,4,com.mobile.legends,2,positive,mlbb,168,29
fun game open matter mani time tri first thought tri open game time suppos get skin event cant game wont open,4,com.mobile.legends,2,positive,mlbb,109,21
game epic problem go shop event lobbi game expens need spend like get skin pleas make cheap,4,com.mobile.legends,2,positive,mlbb,91,17
awesom hero expens accumul enough money buy new hero get bore wait much champion get bore use,4,com.mobile.legends,2,positive,mlbb,93,17
stuck load screen click close still stuck noth till phone temp rise serious check fix issu even play,4,com.mobile.legends,2,positive,mlbb,100,18
overal great game bit find type main want fun new content month well,4,com.mobile.legends,2,positive,mlbb,68,13
sinc exampl there trail thingi game great need updat want updat like report someon toxic abl play like week,4,com.mobile.legends,2,positive,mlbb,107,19
kind pleas fix freez recent lag thought problem switch data still issu realli make piss need exit game join match also becom fix bug,4,com.mobile.legends,2,positive,mlbb,132,24
game nice game problem name want chang name game limit chang name free monton free,4,com.mobile.legends,2,positive,mlbb,82,15
start game lag time came time seem fix lot lag noth much chang fun like mayb get older fan also age one best younger age although never rank mayb,4,com.mobile.legends,2,positive,mlbb,145,29
smooth great skin effect need improv easier way actual obtain even bad hard get want specif one,4,com.mobile.legends,2,positive,mlbb,95,17
gotten lot better still need better equip need man kind bore make,4,com.mobile.legends,2,positive,mlbb,65,12
game bad updat much lag experi data work well still lag alway pleas fix also updat alway get bad teammat like higher rank low rank like elit pleas fix system thank,4,com.mobile.legends,2,positive,mlbb,163,31
quit think still improv overal experi good howev troubl forgot account password tri connect alway incorrect password even though chang account password fix problem,4,com.mobile.legends,2,positive,mlbb,163,24
give heart game amaz wait updat main granger caus strong bullet blink bad bad connect someth pleas fix thank,4,com.mobile.legends,2,positive,mlbb,108,19
game great game alway match rank make game fair game play serious last make lot forgotten e g lot meta peopl abus e g make balanc big challeng,4,com.mobile.legends,2,positive,mlbb,142,28
game graphic good lot fun learn team work match like player grater rank mani us rank bad,4,com.mobile.legends,2,positive,mlbb,88,17
fun game one problem android cant fulli need space fun game battl resourc realli use problem cant use featur like starlight also complain bad connect dumb ur dumb,4,com.mobile.legends,2,positive,mlbb,162,28
interest game sinc classic gunner day fun game ya mild pay win like like destroy batteri life,4,com.mobile.legends,2,positive,mlbb,93,17
stupid expens buy game charact game great except minor lag,4,com.mobile.legends,2,positive,mlbb,58,10
bad win lose one solo help got ta admit provid challeng win without communic yet team less,4,com.mobile.legends,2,positive,mlbb,90,17
load game exact middl go need log game time success,4,com.mobile.legends,2,positive,mlbb,51,10
fun game slow lame tho bit aggress stuff plus enough loss protect rank one overal solid tho,4,com.mobile.legends,2,positive,mlbb,91,17
way time game phone might compat due need ram phone upgrad ram buy new phone ram,4,com.mobile.legends,2,positive,mlbb,80,16
fun game play alon addict there bit learn curv get hero like fun game,4,com.mobile.legends,2,positive,mlbb,69,14
love game much problem network unstabl even move hero alli toxic negat player intent feed verbal abus pro,4,com.mobile.legends,2,positive,mlbb,105,18
love game way everyth smooth graphic nice feel broken bore,4,com.mobile.legends,2,positive,mlbb,58,10
love game best game ever new updat like old game play stuff normal skill pay win,4,com.mobile.legends,2,positive,mlbb,80,16
could better earn gold way long matchmak bad mani alright,4,com.mobile.legends,2,positive,mlbb,57,10
game good best thing load screen stuck like hour check still pleas fix thank,4,com.mobile.legends,2,positive,mlbb,76,14
mani hero mani hyper also mani toxic recal fun game hope bad gone give stupid competit game complain even tho garbag lose streak fun could like win someon cocki game stupid dumb,4,com.mobile.legends,2,positive,mlbb,177,32
good thing reason game even though game phone issu second matchmak system well u know mean u know mean made quit game whole year,4,com.mobile.legends,2,positive,mlbb,128,24
keep freez load screen even start game,4,com.mobile.legends,2,positive,mlbb,38,7
game lot even super close router even low optim n everyth get lot caus rich person unfortun game great,4,com.mobile.legends,2,positive,mlbb,102,19
matchmak problem far connect wise alway thank option use data,4,com.mobile.legends,2,positive,mlbb,61,10
give match make alway get bronz know keep get kind even though either silver gold,4,com.mobile.legends,2,positive,mlbb,81,15
match honest award us star complet unfair make whole experi fair unpleas one,4,com.mobile.legends,2,positive,mlbb,76,13
still stuck load screen constant contact custom servic although point realli understand given time littl disappoint moment still lock account much time money play game login pleas fix like account may hack go recal spent game,4,com.mobile.legends,2,positive,mlbb,225,36
solid long time although within game wonki game get better also leagu communiti consider posit,4,com.mobile.legends,2,positive,mlbb,94,15
realli poor matchmak solo got legend realli toxic end match check found enemi team glori teammat also problem nowaday would suggest day rank ban realli teach lesson everyth els fine,4,com.mobile.legends,2,positive,mlbb,181,30
everyth except matchmak system get legend lobbi alli team wherea legend pleas work issu becom intoler point even carri oppon way experienc,4,com.mobile.legends,2,positive,mlbb,138,22
ever sinc speedi version came classic result player u make stuck,4,com.mobile.legends,2,positive,mlbb,64,11
mobil legend fun game switch let chang profil pictur could help thank,4,com.mobile.legends,2,positive,mlbb,69,12
bug keep happen updat everyth instal order play total disappoint crash battl hero,4,com.mobile.legends,2,positive,mlbb,81,13
great game world class graphic great experi satisfi add improv game overal rate game undeni game time,4,com.mobile.legends,2,positive,mlbb,101,17
technic game first ask charact like blink also game also kind give pro u mind give us free grate p w game,4,com.mobile.legends,2,positive,mlbb,105,22
pleas fix load game freez alreadi point week n month game even load proper come,4,com.mobile.legends,2,positive,mlbb,79,15
game fun start play reach rank epic game fair liter fair sometim win loos game sometim fair even best win,4,com.mobile.legends,2,positive,mlbb,105,20
great game relat pay win get free definit would recommend enjoy genr game,4,com.mobile.legends,2,positive,mlbb,73,13
great game got point time get stuck load screen start game never load know good,4,com.mobile.legends,2,positive,mlbb,79,15
unfair start get rank new season game rough beyond great love met interest peopl,4,com.mobile.legends,2,positive,mlbb,80,14
good game qualiti content enough keep game interest worth play time edit still still enjoy,4,com.mobile.legends,2,positive,mlbb,90,15
tri get old account alreadi put id game name work tri mani time still get play start becom,4,com.mobile.legends,2,positive,mlbb,90,18
use play game fun rusti though roster gotten much bigger sinc last,4,com.mobile.legends,2,positive,mlbb,66,12
fun game log sinc got differ phone reason put rank instead go higher rank lower rank,4,com.mobile.legends,2,positive,mlbb,84,16
twice row game stuck load screen rank credit noth fix game,4,com.mobile.legends,2,positive,mlbb,58,11
game real fun sometim lag even tho fine strong enough alway get everyon time dont find problem got rank classic pleas tri fix thank,4,com.mobile.legends,2,positive,mlbb,131,24
game fun way take care game great one problem u dont enough storag that most problem,4,com.mobile.legends,2,positive,mlbb,84,16
game good alway play magic chess think someth wrong magic use ultim go stop use normal attack pleas fix problem give star,4,com.mobile.legends,2,positive,mlbb,121,22
fun game sudden updat let log keep freez game screen,4,com.mobile.legends,2,positive,mlbb,52,10
nice like keep get get nice game,4,com.mobile.legends,2,positive,mlbb,32,7
great littl unbalanc especi match hear especi game match,4,com.mobile.legends,2,positive,mlbb,56,9
experi game slow even though fine network connect also cheat that fair win hope fix issu,4,com.mobile.legends,2,positive,mlbb,88,16
part stupid player leav game complet understand urgent situat would take mayb take min u get week limit stupid u wan na get hero get game got better,4,com.mobile.legends,2,positive,mlbb,148,28
close perfect game good graphic game effect problem matchmak alway get pleas make fair,4,com.mobile.legends,2,positive,mlbb,86,14
rate game good qualiti good reason make star struggl record game play wan na suggest make easier save game play like go replay save galleri thank,4,com.mobile.legends,2,positive,mlbb,145,26
mobil game much fun game experi make lot belov like type game take note import give,4,com.mobile.legends,2,positive,mlbb,83,16
fun play patienc game win good like danc littl hope help total recommend,4,com.mobile.legends,2,positive,mlbb,72,13
game great new bad thing game start game saw map rest color violet even saw pleas fix long possibl,4,com.mobile.legends,2,positive,mlbb,98,19
game good instal keep without reason good connect clear ach clear still keep imagin rank match automat last solut delet noth chang,4,com.mobile.legends,2,positive,mlbb,130,22
maxim graphic qualiti add hero real reflect pleas add shader instead make explod intern storag think pro join back game make game even popular pleas stop riot game good make game want enjoy game,4,com.mobile.legends,2,positive,mlbb,194,34
game amaz qualiti realli realli wish make solo v rank mode make perfect game mayb first game v rank mode help lot player get satisfi game result wether win lose cos one affect game pleas make v rank mode make game super fair troll,4,com.mobile.legends,2,positive,mlbb,230,44
hello realli love game mani like tri start game load file error everi player dont nice devic pleas chang featur skin like reduc storag smooth pleas fix rank matchmak system love event page last wait long time see event page,4,com.mobile.legends,2,positive,mlbb,223,40
alright one better,4,com.mobile.legends,2,positive,mlbb,18,3
game play well done easier play support extrem slow respond assist though,4,com.mobile.legends,2,positive,mlbb,73,12
great game would rate id recommend support adjust game qualiti experi fact would like low batteri speed mode even low batteri lag add keyboard game,4,com.mobile.legends,2,positive,mlbb,147,25
like nice cool use high graphic high even low end thing pleas make lower save space,4,com.mobile.legends,2,positive,mlbb,83,16
hi hope upcom new season manag fix matchmak especi rank game lot keep troll around left never came back afterward hard rank hope fair matchmak game,4,com.mobile.legends,2,positive,mlbb,147,26
fun play especi stop most forgotten like buf day later overal game still fun,4,com.mobile.legends,2,positive,mlbb,76,14
star premium good even effect game game changer main opinion much expens,4,com.mobile.legends,2,positive,mlbb,72,12
purpos sacr statu think would better protect turret enemi use statu turret hit enemi credit hero made turret statu like even hero anoth lane statu turret hit enemi get execut credit us assist kill,4,com.mobile.legends,2,positive,mlbb,196,34
hope game reach top best game ever somehow there problem tri invit still say lobbi annoy give star,4,com.mobile.legends,2,positive,mlbb,98,18
last everi server enter match day long time matchmak server match make want immedi solut want play global server like past thank,4,com.mobile.legends,2,positive,mlbb,128,22
dear develop team pleas fix issu regard refresh rate option game set refresh rate ultra spawn battlefield go stuck even though select ultra refresh rate hope fix devic poco f,4,com.mobile.legends,2,positive,mlbb,174,30
hi rate star caus storag game big space phone instal steal lag think phone pleas manag space game caus low graphic game set low graphic steal big space storag pleas adjust caus stop game that one big reason storag game,4,com.mobile.legends,2,positive,mlbb,218,40
happen uninstal game x alreadi log close log pop ad begin instal sh time come,4,com.mobile.legends,2,positive,mlbb,77,15
pretti good sometim log go tutori alway click skip tutori still ho mayhem work sometim pleas fix,4,com.mobile.legends,2,positive,mlbb,96,17
fun mobil game ever mani mani play ling favorit,4,com.mobile.legends,2,positive,mlbb,47,9
thank much fix bag problem one thing magic chess phone time chess board stop move game run back game kind fix,4,com.mobile.legends,2,positive,mlbb,109,21
star keep tri clear data yet thing annoy spend money event yet use ticket still also joke star nice network fix problem spread use get even us time,4,com.mobile.legends,2,positive,mlbb,147,28
like game howev troubl load game late alway announc may abl log network noth network signal seldom play game free time,4,com.mobile.legends,2,positive,mlbb,118,21
great game like hero one problem game alway lag even though good network,4,com.mobile.legends,2,positive,mlbb,72,13
great game could pleas increas coin reward remov limit everi week classic want grind new hero alway limit pretti annoy overal great game,4,com.mobile.legends,2,positive,mlbb,136,23
like game spent lot money get light envoy realli disappoint skin skill ultim effect realli hope get,4,com.mobile.legends,2,positive,mlbb,99,17
updat game back normal work well random spot,4,com.mobile.legends,2,positive,mlbb,44,8
love enjoy fun stress reliev irrit mani cheater use advantag drone view auto aim damag hack cheat communiti toxic someth tighten secur stop cheat,4,com.mobile.legends,2,positive,mlbb,145,24
one problem choos classic mode moment pick hero short freez pleas fix thank,4,com.mobile.legends,2,positive,mlbb,75,13
hello late time rate game star lag good pleas give option classic cancel set tri cancel give match enter pleas give option tri cancel give enter classic rank brawl pleas give option thank game,4,com.mobile.legends,2,positive,mlbb,192,34
add game skin expens lucki rich could easili buy everyth still wait,4,com.mobile.legends,2,positive,mlbb,67,12
problem game even good net connect alway like game go well hero blink lag clash,4,com.mobile.legends,2,positive,mlbb,79,15
great game honest matchmak realli elit rank match peopl rank make harder play game,4,com.mobile.legends,2,positive,mlbb,82,14
great game overal like game bug abl go game matter alreadi still work pleas fix,4,com.mobile.legends,2,positive,mlbb,79,15
advanc server thank get free pleas fix damag caus realli everyth except use advantag everyth els good also pleas remov long time like make less,4,com.mobile.legends,2,positive,mlbb,143,25
fun awhil start get upset buy get famili rich game amaz,4,com.mobile.legends,2,positive,mlbb,55,11
play iron time amaz replac leagu alright,4,com.mobile.legends,2,positive,mlbb,40,7
good game problem toxic make game unenjoy,4,com.mobile.legends,2,positive,mlbb,41,7
overal amaz drop almost get skin still draw event latest event b,4,com.mobile.legends,2,positive,mlbb,64,12
everi time tri access advanc server tri open still still thing whole effect upgrad skill emot recal text chat item sometim miss meant return whole effect stay coupl time like peopl pleas help solv problem,4,com.mobile.legends,2,positive,mlbb,204,35
fix game server peopl form panama want invest time energi game random make wast time imposs game,4,com.mobile.legends,2,positive,mlbb,96,17
game thing hate fix pleas phone sometim shut middl game alway got log want u know pleas least minus score,4,com.mobile.legends,2,positive,mlbb,105,20
nice game fun meta like place hyper greedi realli nice one besid good,4,com.mobile.legends,2,positive,mlbb,69,13
realli like concept game hard play also win alway say assist show mani game even tri still check saw everyth,4,com.mobile.legends,2,positive,mlbb,108,20
game like map awar rotat mani thing game toxic,4,com.mobile.legends,2,positive,mlbb,46,9
make difficult fair match ex also go map,4,com.mobile.legends,2,positive,mlbb,40,8
still one best v ever problem sometim matchmak long,4,com.mobile.legends,2,positive,mlbb,51,9
like game much lag intoler give,4,com.mobile.legends,2,positive,mlbb,31,6
game nice cool uniqu problem much lag system fix even anti still lag know major new toxic good fix match make,4,com.mobile.legends,2,positive,mlbb,109,21
good first new system coin thing hard use wast time fine match make sens unfair besid amaz game addict play time,4,com.mobile.legends,2,positive,mlbb,112,21
hi long time definit happi yet bug game statist low low first notic far got k thousand low definit mix statist u fix issu thank,4,com.mobile.legends,2,positive,mlbb,127,25
great game fair match make also often match read like lot peopl like fix,4,com.mobile.legends,2,positive,mlbb,72,14
love game problem skill much problem fact copi leagu design hope chang perspect game becom creativ stay mechan chang design load screen titl origin kept mobil chang letter simpl design color hope see game,4,com.mobile.legends,2,positive,mlbb,204,34
like game get free free allot stuff thing sometim game crash complet resourc pleas fix phone new still game,4,com.mobile.legends,2,positive,mlbb,107,19
fun somewhat easi advanc without pay definit skew p p could add littl casual,4,com.mobile.legends,2,positive,mlbb,76,14
like pretti much suggest game would add event wish player dream skin hero everi month,4,com.mobile.legends,2,positive,mlbb,85,15
game fun play there lot toxic peopl play send death say need penalti,4,com.mobile.legends,2,positive,mlbb,68,13
top game mobil sure love graphic constant team behind also respons help thing complain brawl first match matchmak realli slow even take play minut game make sens connect g perfect fine problem end pleas fix matchmak issu also rank u tri join w friend,4,com.mobile.legends,2,positive,mlbb,250,44
keep new patch even got rank anyth,4,com.mobile.legends,2,positive,mlbb,34,7
